#routeId	sign	shape	departs	stops
M20	LINCOLN CENTER 66 ST via 8 AV	M200479	0,9,:	405067,0,;400903,72,;404983,152,;404986,236,;403397,263,;403399,360,;405063,555,;405056,607,;405065,660,;404864,705,;404863,762,;403444,801,;404832,960,;401301,988,;401302,1030,;404133,1095,;401453,1138,;401220,1189,;401608,1242,;401609,1281,;401223,1320,;401224,1388,;401225,1447,;401226,1513,;401227,1555,;401229,1617,;404847,1660,;401231,1740,;401232,1790,;401850,1860,;404919,1942,;404872,2024,;404846,2123,;401239,2211,;405393,2326,;903209,2428,;404871,2455,;404049,2547,;403510,2640,;403779,2727,;400858,2820,
M20	LINCOLN CENTER 66 ST via 8 AV	M200479	0,9,:	405067,0,;400903,72,;404983,152,;404986,236,;403397,263,;403399,360,;405063,594,;405056,656,;405065,720,;404864,774,;404863,842,;403444,890,;404832,1080,;401301,1108,;401302,1150,;404133,1215,;401453,1258,;401220,1309,;401608,1362,;401609,1401,;401223,1440,;401224,1518,;401225,1585,;401226,1660,;401227,1709,;401229,1780,;404847,1829,;401231,1920,;401232,1995,;401850,2100,;404919,2182,;404872,2264,;404846,2363,;401239,2451,;405393,2566,;903209,2668,;404871,2695,;404049,2787,;403510,2880,;403779,2967,;400858,3060,
M20	LINCOLN CENTER 66 ST via 8 AV	M200479	0,9,:;1,0,:;1,0,:	405067,0,;400903,84,;404983,177,;404986,275,;403397,307,;403399,420,;405063,654,;405056,716,;405065,780,;404864,834,;404863,902,;403444,950,;404832,1140,;401301,1168,;401302,1210,;404133,1275,;401453,1318,;401220,1369,;401608,1422,;401609,1461,;401223,1500,;401224,1578,;401225,1645,;401226,1720,;401227,1769,;401229,1840,;404847,1889,;401231,1980,;401232,2055,;401850,2160,;404919,2242,;404872,2324,;404846,2423,;401239,2511,;405393,2626,;903209,2728,;404871,2755,;404049,2847,;403510,2940,;403779,3027,;400858,3120,
M20	LINCOLN CENTER 66 ST via 8 AV	M200479	1,0,:	405067,0,;400903,84,;404983,177,;404986,275,;403397,307,;403399,420,;405063,654,;405056,716,;405065,780,;404864,834,;404863,902,;403444,950,;404832,1140,;401301,1168,;401302,1210,;404133,1275,;401453,1318,;401220,1369,;401608,1422,;401609,1461,;401223,1500,;401224,1578,;401225,1645,;401226,1720,;401227,1769,;401229,1840,;404847,1889,;401231,1980,;401232,2055,;401850,2160,;404919,2242,;404872,2324,;404846,2423,;401239,2511,;405393,2626,;903209,2728,;404871,2755,;404049,2847,;403510,2940,;403779,3056,;400858,3180,
M20	LINCOLN CENTER 66 ST via 8 AV	M200479	1,1,:	405067,0,;400903,84,;404983,177,;404986,275,;403397,307,;403399,420,;405063,654,;405056,716,;405065,780,;404864,834,;404863,902,;403444,950,;404832,1140,;401301,1168,;401302,1210,;404133,1275,;401453,1318,;401220,1369,;401608,1422,;401609,1461,;401223,1500,;401224,1578,;401225,1645,;401226,1720,;401227,1769,;401229,1840,;404847,1889,;401231,1980,;401232,2080,;401850,2220,;404919,2321,;404872,2422,;404846,2544,;401239,2652,;405393,2794,;903209,2919,;404871,2952,;404049,3065,;403510,3180,;403779,3296,;400858,3420,
M20	LINCOLN CENTER 66 ST via 8 AV	M200479	1,1,:;1,1,:;1,2,:;1,2,:;1,2,:	405067,0,;400903,84,;404983,177,;404986,275,;403397,307,;403399,420,;405063,654,;405056,716,;405065,780,;404864,834,;404863,902,;403444,950,;404832,1140,;401301,1177,;401302,1234,;404133,1320,;401453,1378,;401220,1445,;401608,1516,;401609,1569,;401223,1620,;401224,1698,;401225,1765,;401226,1840,;401227,1889,;401229,1960,;404847,2009,;401231,2100,;401232,2200,;401850,2340,;404919,2441,;404872,2542,;404846,2664,;401239,2772,;405393,2914,;903209,3039,;404871,3072,;404049,3185,;403510,3300,;403779,3416,;400858,3540,
M20	LINCOLN CENTER 66 ST via 8 AV	M200479	1,3,:	405067,0,;400903,84,;404983,177,;404986,275,;403397,307,;403399,420,;405063,654,;405056,716,;405065,780,;404864,834,;404863,902,;403444,950,;404832,1140,;401301,1177,;401302,1234,;404133,1320,;401453,1378,;401220,1445,;401608,1516,;401609,1569,;401223,1620,;401224,1698,;401225,1765,;401226,1840,;401227,1889,;401229,1960,;404847,2009,;401231,2100,;401232,2200,;401850,2340,;404919,2441,;404872,2542,;404846,2664,;401239,2772,;405393,2914,;903209,3039,;404871,3072,;404049,3185,;403510,3300,;403779,3387,;400858,3480,
M20	LINCOLN CENTER 66 ST via 8 AV	M200479	1,3,:	405067,0,;400903,84,;404983,177,;404986,275,;403397,307,;403399,420,;405063,654,;405056,716,;405065,780,;404864,834,;404863,902,;403444,950,;404832,1140,;401301,1177,;401302,1234,;404133,1320,;401453,1378,;401220,1445,;401608,1516,;401609,1569,;401223,1620,;401224,1698,;401225,1765,;401226,1840,;401227,1889,;401229,1960,;404847,2009,;401231,2100,;401232,2251,;401850,2460,;404919,2561,;404872,2662,;404846,2784,;401239,2892,;405393,3034,;903209,3159,;404871,3192,;404049,3305,;403510,3420,;403779,3507,;400858,3600,
M20	LINCOLN CENTER 66 ST via 8 AV	M200479	1,3,:	405067,0,;400903,84,;404983,177,;404986,275,;403397,307,;403399,420,;405063,654,;405056,716,;405065,780,;404864,834,;404863,902,;403444,950,;404832,1140,;401301,1173,;401302,1222,;404133,1297,;401453,1348,;401220,1407,;401608,1469,;401609,1515,;401223,1560,;401224,1667,;401225,1759,;401226,1863,;401227,1930,;401229,2027,;404847,2094,;401231,2220,;401232,2371,;401850,2580,;404919,2681,;404872,2782,;404846,2904,;401239,3012,;405393,3154,;903209,3279,;404871,3312,;404049,3425,;403510,3540,;403779,3627,;400858,3720,
M20	LINCOLN CENTER 66 ST via 8 AV	M200479	1,4,:	405067,0,;400903,108,;404983,228,;404986,354,;403397,395,;403399,540,;405063,735,;405056,787,;405065,840,;404864,912,;404863,1003,;403444,1066,;404832,1320,;401301,1353,;401302,1402,;404133,1477,;401453,1528,;401220,1587,;401608,1649,;401609,1695,;401223,1740,;401224,1827,;401225,1903,;401226,1988,;401227,2042,;401229,2122,;404847,2177,;401231,2280,;401232,2405,;401850,2580,;404919,2681,;404872,2782,;404846,2904,;401239,3012,;405393,3154,;903209,3279,;404871,3312,;404049,3425,;403510,3540,;403779,3627,;400858,3720,
M20	LINCOLN CENTER 66 ST via 8 AV	M200479	1,4,:	405067,0,;400903,108,;404983,228,;404986,354,;403397,395,;403399,540,;405063,852,;405056,935,;405065,1020,;404864,1074,;404863,1142,;403444,1190,;404832,1380,;401301,1408,;401302,1450,;404133,1515,;401453,1558,;401220,1609,;401608,1662,;401609,1701,;401223,1740,;401224,1827,;401225,1903,;401226,1988,;401227,2042,;401229,2122,;404847,2177,;401231,2280,;401232,2405,;401850,2580,;404919,2681,;404872,2782,;404846,2904,;401239,3012,;405393,3154,;903209,3279,;404871,3312,;404049,3425,;403510,3540,;403779,3627,;400858,3720,
M20	LINCOLN CENTER 66 ST via 8 AV	M200479	1,4,:;1,5,:;1,5,:	405067,0,;400903,84,;404983,177,;404986,275,;403397,307,;403399,420,;405063,732,;405056,815,;405065,900,;404864,954,;404863,1022,;403444,1070,;404832,1260,;401301,1288,;401302,1330,;404133,1395,;401453,1438,;401220,1489,;401608,1542,;401609,1581,;401223,1620,;401224,1707,;401225,1783,;401226,1868,;401227,1922,;401229,2002,;404847,2057,;401231,2160,;401232,2285,;401850,2460,;404919,2561,;404872,2662,;404846,2784,;401239,2892,;405393,3034,;903209,3159,;404871,3192,;404049,3305,;403510,3420,;403779,3507,;400858,3600,
M20	LINCOLN CENTER 66 ST via 8 AV	M200479	1,5,:	405067,0,;400903,84,;404983,177,;404986,275,;403397,307,;403399,420,;405063,732,;405056,815,;405065,900,;404864,954,;404863,1022,;403444,1070,;404832,1260,;401301,1288,;401302,1330,;404133,1395,;401453,1438,;401220,1489,;401608,1542,;401609,1581,;401223,1620,;401224,1707,;401225,1783,;401226,1868,;401227,1922,;401229,2002,;404847,2057,;401231,2160,;401232,2285,;401850,2460,;404919,2561,;404872,2662,;404846,2784,;401239,2892,;405393,3034,;903209,3159,;404871,3192,;404049,3305,;403510,3420,;403779,3478,;400858,3540,
M20	LINCOLN CENTER 66 ST via 8 AV	M200479	1,6,:	405067,0,;400903,84,;404983,177,;404986,275,;403397,307,;403399,420,;405063,732,;405056,815,;405065,900,;404864,954,;404863,1022,;403444,1070,;404832,1260,;401301,1288,;401302,1330,;404133,1395,;401453,1438,;401220,1489,;401608,1542,;401609,1581,;401223,1620,;401224,1717,;401225,1801,;401226,1895,;401227,1956,;401229,2045,;404847,2106,;401231,2220,;401232,2345,;401850,2520,;404919,2621,;404872,2722,;404846,2844,;401239,2952,;405393,3094,;903209,3219,;404871,3252,;404049,3365,;403510,3480,;403779,3538,;400858,3600,
M20	LINCOLN CENTER 66 ST via 8 AV	M200479	1,6,:;1,6,:	405067,0,;400903,84,;404983,177,;404986,275,;403397,307,;403399,420,;405063,654,;405056,716,;405065,780,;404864,825,;404863,882,;403444,921,;404832,1080,;401301,1113,;401302,1162,;404133,1237,;401453,1288,;401220,1347,;401608,1409,;401609,1455,;401223,1500,;401224,1597,;401225,1681,;401226,1775,;401227,1836,;401229,1925,;404847,1986,;401231,2100,;401232,2225,;401850,2400,;404919,2501,;404872,2602,;404846,2724,;401239,2832,;405393,2974,;903209,3099,;404871,3132,;404049,3245,;403510,3360,;403779,3418,;400858,3480,
M20	LINCOLN CENTER 66 ST via 8 AV	M200479	1,7,:	405067,0,;400903,84,;404983,177,;404986,275,;403397,307,;403399,420,;405063,654,;405056,716,;405065,780,;404864,825,;404863,882,;403444,921,;404832,1080,;401301,1113,;401302,1162,;404133,1237,;401453,1288,;401220,1347,;401608,1409,;401609,1455,;401223,1500,;401224,1597,;401225,1681,;401226,1775,;401227,1836,;401229,1925,;404847,1986,;401231,2100,;401232,2225,;401850,2400,;404919,2501,;404872,2602,;404846,2724,;401239,2832,;405393,2974,;903209,3099,;404871,3132,;404049,3245,;403510,3360,;403779,3476,;400858,3600,
M20	LINCOLN CENTER 66 ST via 8 AV	M200479	1,7,:	405067,0,;400903,84,;404983,177,;404986,275,;403397,307,;403399,420,;405063,654,;405056,716,;405065,780,;404864,825,;404863,882,;403444,921,;404832,1080,;401301,1113,;401302,1162,;404133,1237,;401453,1288,;401220,1347,;401608,1409,;401609,1455,;401223,1500,;401224,1597,;401225,1681,;401226,1775,;401227,1836,;401229,1925,;404847,1986,;401231,2100,;401232,2225,;401850,2400,;404919,2482,;404872,2564,;404846,2663,;401239,2751,;405393,2866,;903209,2968,;404871,2995,;404049,3087,;403510,3180,;403779,3296,;400858,3420,
M20	LINCOLN CENTER 66 ST via 8 AV	M200479	1,7,:;1,8,:;1,8,:;1,8,:;1,9,:	405067,0,;400903,84,;404983,177,;404986,275,;403397,307,;403399,420,;405063,654,;405056,716,;405065,780,;404864,825,;404863,882,;403444,921,;404832,1080,;401301,1113,;401302,1162,;404133,1237,;401453,1288,;401220,1347,;401608,1409,;401609,1455,;401223,1500,;401224,1578,;401225,1645,;401226,1720,;401227,1769,;401229,1840,;404847,1889,;401231,1980,;401232,2105,;401850,2280,;404919,2362,;404872,2444,;404846,2543,;401239,2631,;405393,2746,;903209,2848,;404871,2875,;404049,2967,;403510,3060,;403779,3176,;400858,3300,
M20	LINCOLN CENTER 66 ST via 8 AV	M200479	1,9,:	405067,0,;400903,84,;404983,177,;404986,275,;403397,307,;403399,420,;405063,654,;405056,716,;405065,780,;404864,825,;404863,882,;403444,921,;404832,1080,;401301,1113,;401302,1162,;404133,1237,;401453,1288,;401220,1347,;401608,1409,;401609,1455,;401223,1500,;401224,1578,;401225,1645,;401226,1720,;401227,1769,;401229,1840,;404847,1889,;401231,1980,;401232,2105,;401850,2280,;404919,2362,;404872,2444,;404846,2543,;401239,2631,;405393,2746,;903209,2848,;404871,2875,;404049,2967,;403510,3060,;403779,3147,;400858,3240,
M20	LINCOLN CENTER 66 ST via 8 AV	M200479	1,9,:	405067,0,;400903,84,;404983,177,;404986,275,;403397,307,;403399,420,;405063,654,;405056,716,;405065,780,;404864,825,;404863,882,;403444,921,;404832,1080,;401301,1108,;401302,1150,;404133,1215,;401453,1258,;401220,1309,;401608,1362,;401609,1401,;401223,1440,;401224,1508,;401225,1567,;401226,1633,;401227,1675,;401229,1737,;404847,1780,;401231,1860,;401232,1960,;401850,2100,;404919,2182,;404872,2264,;404846,2363,;401239,2451,;405393,2566,;903209,2668,;404871,2695,;404049,2787,;403510,2880,;403779,2967,;400858,3060,
M55	SOUTH FERRY	M550396	124,05:00:00,3;124,05:30:00,3;124,24:20:00,3;124,24:50:00,3;124,05:00:00,2;124,05:30:00,2;124,24:20:00,2;124,24:50:00,2;2,05:40:00,;2,06:40:00,;2,06:10:00,;2,07:00:00,;124,05:00:00,1;124,05:30:00,1;124,24:20:00,1;124,24:50:00,1	405506,0,;400518,120,;400519,165,;400323,195,;400324,234,;400325,259,;400326,283,;400327,321,;400329,360,;400330,397,;400331,432,;402857,472,;400333,497,;400334,523,;400335,549,;400336,571,;400337,601,;400153,629,;400154,669,;400155,696,;403311,720,;404916,751,;400157,784,;400159,845,;405266,900,;405377,926,;405230,978,;404224,1002,;400166,1032,;404225,1049,;400168,1091,;400988,1119,;400170,1143,;404190,1193,;403953,1228,;803185,1260,
M55	44 ST 6 AV	M550395	124,05:35:00,3;124,06:05:00,3;124,23:54:00,3;124,24:24:00,3;124,24:54:00,3;124,25:20:00,3;124,23:54:00,2;124,24:24:00,2;124,24:54:00,2;124,25:20:00,2;124,05:35:00,2;124,06:05:00,2;124,23:54:00,1;124,24:24:00,1;124,24:54:00,1;124,25:20:00,1;124,05:35:00,1;124,06:05:00,1	405067,0,;400903,53,;405256,104,;400070,147,;400071,192,;404108,240,;405279,288,;400910,307,;405024,348,;400913,407,;403847,439,;405635,480,;400916,508,;400917,537,;404132,564,;400919,600,;400722,634,;400723,669,;400724,699,;400725,720,;400726,758,;404991,788,;403914,820,;400929,858,;400731,904,;400732,930,;403769,960,;400933,1000,;404039,1050,;404040,1085,;400936,1115,;803081,1140,
M55	44 ST 6 AV	M550395	124,07:05:00,3;124,07:05:00,2;124,07:05:00,1	405067,0,;400903,79,;405256,156,;400070,220,;400071,287,;404108,360,;405279,445,;400910,477,;405024,549,;400913,651,;403847,708,;405635,780,;400916,837,;400917,895,;404132,949,;400919,1020,;400722,1104,;400723,1191,;400724,1267,;400725,1320,;400726,1376,;404991,1421,;403914,1470,;400929,1526,;400731,1596,;400732,1634,;403769,1680,;400933,1747,;404039,1830,;404040,1888,;400936,1939,;803081,1980,
M55	44 ST 6 AV	M550395	124,07:35:00,3;124,07:35:00,2;124,07:35:00,1	405067,0,;400903,79,;405256,156,;400070,220,;400071,287,;404108,360,;405279,445,;400910,477,;405024,549,;400913,651,;403847,708,;405635,780,;400916,837,;400917,895,;404132,949,;400919,1020,;400722,1104,;400723,1191,;400724,1267,;400725,1320,;400726,1376,;404991,1421,;403914,1470,;400929,1526,;400731,1596,;400732,1634,;403769,1680,;400933,1760,;404039,1860,;404040,1930,;400936,1990,;803081,2040,
M55	SOUTH FERRY	M550396	124,06:00:00,3;124,06:30:00,3;124,06:00:00,2;124,06:30:00,2;124,06:00:00,1;124,06:30:00,1	405506,0,;400518,120,;400519,177,;400323,213,;400324,263,;400325,293,;400326,323,;400327,371,;400329,420,;400330,469,;400331,516,;402857,569,;400333,603,;400334,637,;400335,672,;400336,701,;400337,741,;400153,779,;400154,832,;400155,868,;403311,900,;404916,931,;400157,964,;400159,1025,;405266,1080,;405377,1119,;405230,1198,;404224,1233,;400166,1278,;404225,1303,;400168,1366,;400988,1409,;400170,1444,;404190,1519,;403953,1573,;803185,1620,
M55	44 ST 6 AV	M550395	124,06:35:00,3;124,06:35:00,2;124,06:35:00,1	405067,0,;400903,66,;405256,130,;400070,183,;400071,240,;404108,300,;405279,361,;400910,383,;405024,435,;400913,508,;403847,549,;405635,600,;400916,643,;400917,686,;404132,727,;400919,780,;400722,847,;400723,917,;400724,978,;400725,1020,;400726,1076,;404991,1121,;403914,1170,;400929,1226,;400731,1296,;400732,1334,;403769,1380,;400933,1433,;404039,1500,;404040,1547,;400936,1587,;803081,1620,
M55	SOUTH FERRY	M550396	124,06:50:00,3;124,06:50:00,2;124,06:50:00,1	405506,0,;400518,120,;400519,177,;400323,213,;400324,263,;400325,293,;400326,323,;400327,371,;400329,420,;400330,469,;400331,516,;402857,569,;400333,603,;400334,637,;400335,672,;400336,701,;400337,741,;400153,779,;400154,832,;400155,868,;403311,900,;404916,942,;400157,986,;400159,1067,;405266,1140,;405377,1192,;405230,1297,;404224,1343,;400166,1404,;404225,1438,;400168,1521,;400988,1579,;400170,1626,;404190,1726,;403953,1797,;803185,1860,
M55	SOUTH FERRY	M550396	124,07:10:00,3;124,07:30:00,3;124,07:50:00,3;124,07:10:00,2;124,07:30:00,2;124,07:50:00,2;124,07:10:00,1;124,07:30:00,1;124,07:50:00,1	405506,0,;400518,180,;400519,259,;400323,311,;400324,380,;400325,423,;400326,465,;400327,532,;400329,600,;400330,667,;400331,732,;402857,805,;400333,852,;400334,898,;400335,947,;400336,987,;400337,1042,;400153,1094,;400154,1166,;400155,1215,;403311,1260,;404916,1302,;400157,1346,;400159,1427,;405266,1500,;405377,1552,;405230,1657,;404224,1703,;400166,1764,;404225,1798,;400168,1881,;400988,1939,;400170,1986,;404190,2086,;403953,2157,;803185,2220,
M55	SOUTH FERRY	M550396	124,08:10:00,3;124,08:10:00,2;124,08:10:00,1	405506,0,;400518,180,;400519,259,;400323,311,;400324,380,;400325,423,;400326,465,;400327,532,;400329,600,;400330,667,;400331,732,;402857,805,;400333,852,;400334,898,;400335,947,;400336,987,;400337,1042,;400153,1094,;400154,1166,;400155,1215,;403311,1260,;404916,1312,;400157,1367,;400159,1469,;405266,1560,;405377,1625,;405230,1756,;404224,1814,;400166,1890,;404225,1932,;400168,2036,;400988,2108,;400170,2167,;404190,2292,;403953,2381,;803185,2460,
M55	44 ST 6 AV	M550395	124,08:05:00,3;124,08:05:00,2;124,08:05:00,1	405067,0,;400903,92,;405256,182,;400070,256,;400071,335,;404108,420,;405279,505,;400910,537,;405024,609,;400913,711,;403847,768,;405635,840,;400916,897,;400917,955,;404132,1009,;400919,1080,;400722,1198,;400723,1320,;400724,1426,;400725,1500,;400726,1641,;404991,1753,;403914,1875,;400929,2016,;400731,2191,;400732,2286,;403769,2400,;400933,2507,;404039,2640,;404040,2733,;400936,2814,;803081,2880,
M55	44 ST 6 AV	M550395	124,08:30:00,3;124,09:10:00,3;124,09:50:00,3;124,10:10:00,3;124,10:30:00,3;124,10:50:00,3;124,11:10:00,3;124,11:30:00,3;124,09:30:00,3;124,11:50:00,3;124,12:10:00,3;124,12:30:00,3;124,12:50:00,3;124,13:10:00,3;124,13:30:00,3;124,13:50:00,3;124,14:10:00,3;124,14:30:00,3;124,14:50:00,3;124,15:08:00,3;124,15:26:00,3;124,15:44:00,3;124,15:59:00,3;124,16:14:00,3;124,16:29:00,3;124,16:44:00,3;124,16:59:00,3;124,17:14:00,3;124,17:29:00,3;124,17:44:00,3;124,08:50:00,3;124,08:30:00,2;124,08:50:00,2;124,09:10:00,2;124,09:30:00,2;124,09:50:00,2;124,10:10:00,2;124,10:30:00,2;124,10:50:00,2;124,11:10:00,2;124,11:30:00,2;124,11:50:00,2;124,12:10:00,2;124,12:30:00,2;124,12:50:00,2;124,13:10:00,2;124,13:30:00,2;124,13:50:00,2;124,14:10:00,2;124,14:30:00,2;124,14:50:00,2;124,15:08:00,2;124,15:26:00,2;124,15:44:00,2;124,15:59:00,2;124,16:14:00,2;124,16:29:00,2;124,16:44:00,2;124,16:59:00,2;124,17:14:00,2;124,17:29:00,2;124,17:44:00,2;124,08:30:00,1;124,08:50:00,1;124,09:10:00,1;124,09:30:00,1;124,09:50:00,1;124,10:10:00,1;124,10:30:00,1;124,10:50:00,1;124,11:10:00,1;124,11:30:00,1;124,11:50:00,1;124,12:10:00,1;124,12:30:00,1;124,12:50:00,1;124,13:10:00,1;124,13:30:00,1;124,13:50:00,1;124,14:10:00,1;124,14:30:00,1;124,14:50:00,1;124,15:08:00,1;124,15:26:00,1;124,15:44:00,1;124,15:59:00,1;124,16:14:00,1;124,16:29:00,1;124,16:44:00,1;124,16:59:00,1;124,17:14:00,1;124,17:29:00,1;124,17:44:00,1	405067,0,;400903,106,;405256,208,;400070,293,;400071,383,;404108,480,;405279,589,;400910,630,;405024,724,;400913,855,;403847,927,;405635,1020,;400916,1077,;400917,1135,;404132,1189,;400919,1260,;400722,1378,;400723,1500,;400724,1606,;400725,1680,;400726,1821,;404991,1933,;403914,2055,;400929,2196,;400731,2371,;400732,2466,;403769,2580,;400933,2687,;404039,2820,;404040,2913,;400936,2994,;803081,3060,
M55	SOUTH FERRY	M550396	124,08:30:00,3;124,08:50:00,3;124,09:10:00,3;124,09:30:00,3;124,09:50:00,3;124,10:10:00,3;124,08:30:00,2;124,08:50:00,2;124,09:10:00,2;124,09:30:00,2;124,09:50:00,2;124,10:10:00,2;124,08:30:00,1;124,08:50:00,1;124,09:10:00,1;124,09:30:00,1;124,09:50:00,1;124,10:10:00,1	405506,0,;400518,180,;400519,282,;400323,348,;400324,436,;400325,492,;400326,546,;400327,632,;400329,720,;400330,811,;400331,900,;402857,1000,;400333,1063,;400334,1127,;400335,1193,;400336,1248,;400337,1323,;400153,1393,;400154,1492,;400155,1559,;403311,1620,;404916,1672,;400157,1727,;400159,1829,;405266,1920,;405377,1985,;405230,2116,;404224,2174,;400166,2250,;404225,2292,;400168,2396,;400988,2468,;400170,2527,;404190,2652,;403953,2741,;803185,2820,
M55	SOUTH FERRY	M550396	124,10:30:00,3;124,10:30:00,2;124,10:30:00,1	405506,0,;400518,180,;400519,282,;400323,348,;400324,436,;400325,492,;400326,546,;400327,632,;400329,720,;400330,811,;400331,900,;402857,1000,;400333,1063,;400334,1127,;400335,1193,;400336,1248,;400337,1323,;400153,1393,;400154,1492,;400155,1559,;403311,1620,;404916,1672,;400157,1727,;400159,1829,;405266,1920,;405377,1989,;405230,2129,;404224,2191,;400166,2272,;404225,2317,;400168,2428,;400988,2505,;400170,2568,;404190,2701,;403953,2796,;803185,2880,
M55	SOUTH FERRY	M550396	124,10:50:00,3;124,10:50:00,2;124,10:50:00,1	405506,0,;400518,180,;400519,282,;400323,348,;400324,436,;400325,492,;400326,546,;400327,632,;400329,720,;400330,817,;400331,912,;402857,1018,;400333,1086,;400334,1154,;400335,1224,;400336,1283,;400337,1363,;400153,1438,;400154,1543,;400155,1615,;403311,1680,;404916,1743,;400157,1809,;400159,1931,;405266,2040,;405377,2109,;405230,2249,;404224,2311,;400166,2392,;404225,2437,;400168,2548,;400988,2625,;400170,2688,;404190,2821,;403953,2916,;803185,3000,
M55	SOUTH FERRY	M550396	124,11:10:00,3;124,11:30:00,3;124,11:50:00,3;124,12:10:00,3;124,12:30:00,3;124,12:50:00,3;124,13:30:00,3;124,13:50:00,3;124,14:10:00,3;124,14:25:00,3;124,14:40:00,3;124,14:55:00,3;124,15:10:00,3;124,13:10:00,3;124,11:10:00,2;124,11:30:00,2;124,11:50:00,2;124,12:10:00,2;124,12:30:00,2;124,12:50:00,2;124,13:10:00,2;124,13:30:00,2;124,13:50:00,2;124,14:10:00,2;124,14:25:00,2;124,14:40:00,2;124,14:55:00,2;124,15:10:00,2;124,11:10:00,1;124,11:30:00,1;124,11:50:00,1;124,12:10:00,1;124,12:30:00,1;124,12:50:00,1;124,13:10:00,1;124,13:30:00,1;124,13:50:00,1;124,14:10:00,1;124,14:25:00,1;124,14:40:00,1;124,14:55:00,1;124,15:10:00,1	405506,0,;400518,180,;400519,305,;400323,385,;400324,493,;400325,562,;400326,627,;400327,732,;400329,840,;400330,937,;400331,1032,;402857,1138,;400333,1206,;400334,1274,;400335,1344,;400336,1403,;400337,1483,;400153,1558,;400154,1663,;400155,1735,;403311,1800,;404916,1863,;400157,1929,;400159,2051,;405266,2160,;405377,2229,;405230,2369,;404224,2431,;400166,2512,;404225,2557,;400168,2668,;400988,2745,;400170,2808,;404190,2941,;403953,3036,;803185,3120,
M55	SOUTH FERRY	M550396	124,15:25:00,3;124,15:40:00,3;124,15:55:00,3;124,16:10:00,3;124,16:25:00,3;124,16:40:00,3;124,15:25:00,2;124,15:40:00,2;124,15:55:00,2;124,16:10:00,2;124,16:25:00,2;124,16:40:00,2;124,15:25:00,1;124,15:40:00,1;124,15:55:00,1;124,16:10:00,1;124,16:25:00,1;124,16:40:00,1	405506,0,;400518,180,;400519,305,;400323,385,;400324,493,;400325,562,;400326,627,;400327,732,;400329,840,;400330,937,;400331,1032,;402857,1138,;400333,1206,;400334,1274,;400335,1344,;400336,1403,;400337,1483,;400153,1558,;400154,1663,;400155,1735,;403311,1800,;404916,1863,;400157,1929,;400159,2051,;405266,2160,;405377,2247,;405230,2421,;404224,2499,;400166,2600,;404225,2656,;400168,2795,;400988,2891,;400170,2969,;404190,3136,;403953,3254,;803185,3360,
M55	44 ST 6 AV	M550395	124,17:59:00,3;124,17:59:00,2;124,17:59:00,1	405067,0,;400903,106,;405256,208,;400070,293,;400071,383,;404108,480,;405279,589,;400910,630,;405024,724,;400913,855,;403847,927,;405635,1020,;400916,1077,;400917,1135,;404132,1189,;400919,1260,;400722,1378,;400723,1500,;400724,1606,;400725,1680,;400726,1821,;404991,1933,;403914,2055,;400929,2196,;400731,2371,;400732,2466,;403769,2580,;400933,2673,;404039,2790,;404040,2872,;400936,2942,;803081,3000,
M55	SOUTH FERRY	M550396	124,16:55:00,3;124,16:55:00,2;124,16:55:00,1	405506,0,;400518,180,;400519,305,;400323,385,;400324,493,;400325,562,;400326,627,;400327,732,;400329,840,;400330,937,;400331,1032,;402857,1138,;400333,1206,;400334,1274,;400335,1344,;400336,1403,;400337,1483,;400153,1558,;400154,1663,;400155,1735,;403311,1800,;404916,1863,;400157,1929,;400159,2051,;405266,2160,;405377,2221,;405230,2343,;404224,2397,;400166,2468,;404225,2507,;400168,2605,;400988,2672,;400170,2727,;404190,2843,;403953,2926,;803185,3000,
M55	SOUTH FERRY	M550396	124,17:10:00,3;124,17:10:00,2;124,17:10:00,1	405506,0,;400518,180,;400519,305,;400323,385,;400324,493,;400325,562,;400326,627,;400327,732,;400329,840,;400330,937,;400331,1032,;402857,1138,;400333,1206,;400334,1274,;400335,1344,;400336,1403,;400337,1483,;400153,1558,;400154,1663,;400155,1735,;403311,1800,;404916,1852,;400157,1907,;400159,2009,;405266,2100,;405377,2161,;405230,2283,;404224,2337,;400166,2408,;404225,2447,;400168,2545,;400988,2612,;400170,2667,;404190,2783,;403953,2866,;803185,2940,
M55	SOUTH FERRY	M550396	124,17:26:00,3;124,17:44:00,3;124,18:02:00,3;124,18:20:00,3;124,17:26:00,2;124,17:44:00,2;124,18:02:00,2;124,18:20:00,2;124,17:26:00,1;124,17:44:00,1;124,18:02:00,1;124,18:20:00,1	405506,0,;400518,180,;400519,305,;400323,385,;400324,493,;400325,562,;400326,627,;400327,732,;400329,840,;400330,931,;400331,1020,;402857,1120,;400333,1183,;400334,1247,;400335,1313,;400336,1368,;400337,1443,;400153,1513,;400154,1612,;400155,1679,;403311,1740,;404916,1792,;400157,1847,;400159,1949,;405266,2040,;405377,2101,;405230,2223,;404224,2277,;400166,2348,;404225,2387,;400168,2485,;400988,2552,;400170,2607,;404190,2723,;403953,2806,;803185,2880,
