#routeId	sign	shape	departs	stops
BX34	FORDHAM CENTER VALENTINE AV	BX340025	124,06:59:00,5;124,06:59:00,3;124,06:59:00,1	102246,0,;102247,96,;102248,151,;102249,213,;101190,360,;101192,470,;103800,594,;101193,840,;101194,980,;100729,1079,;100730,1137,;100731,1229,;103617,1320,;102260,1424,;103892,1498,;102262,1560,;101774,1631,;102264,1697,;102265,1768,;102266,1854,;102267,1916,;103241,1987,;802062,2040,
BX34	FORDHAM CENTER VALENTINE AV	BX340025	124,08:17:00,5;124,08:17:00,3;124,08:17:00,1	102246,0,;102247,96,;102248,151,;102249,213,;101190,360,;101192,470,;103800,594,;101193,840,;101194,998,;100729,1109,;100730,1174,;100731,1277,;103617,1380,;102260,1484,;103892,1558,;102262,1620,;101774,1691,;102264,1757,;102265,1828,;102266,1914,;102267,1976,;103241,2047,;802062,2100,
BX34	FORDHAM CENTER VALENTINE AV	BX340025	124,13:44:00,5;124,15:35:00,5;124,15:20:00,5;124,15:20:00,3;124,13:44:00,3;124,15:35:00,3;124,15:20:00,1;124,13:44:00,1;124,15:35:00,1	102246,0,;102247,80,;102248,126,;102249,178,;101190,300,;101192,369,;103800,446,;101193,600,;101194,758,;100729,869,;100730,934,;100731,1037,;103617,1140,;102260,1270,;103892,1362,;102262,1440,;101774,1519,;102264,1594,;102265,1674,;102266,1771,;102267,1840,;103241,1921,;802062,1980,
BX34	FORDHAM CENTER VALENTINE AV	BX340025	124,07:11:00,5;124,07:11:00,3;124,07:11:00,1	102246,0,;102247,96,;102248,151,;102249,213,;101190,360,;101192,470,;103800,594,;101193,840,;101194,980,;100729,1079,;100730,1137,;100731,1229,;103617,1320,;102260,1424,;103892,1498,;102262,1560,;101774,1639,;102264,1714,;102265,1794,;102266,1891,;102267,1960,;103241,2041,;802062,2100,
BX34	FORDHAM CENTER VALENTINE AV	BX340025	124,08:32:00,5;124,08:32:00,3;124,08:32:00,1	102246,0,;102247,80,;102248,126,;102249,178,;101190,300,;101192,383,;103800,476,;101193,660,;101194,818,;100729,929,;100730,994,;100731,1097,;103617,1200,;102260,1304,;103892,1378,;102262,1440,;101774,1511,;102264,1577,;102265,1648,;102266,1734,;102267,1796,;103241,1867,;802062,1920,
BX34	WOODLAWN KATONAH AV	BX340024	124,14:57:00,5;124,14:42:00,5;124,14:42:00,3;124,14:57:00,3;124,14:42:00,1;124,14:57:00,1	102269,0,;102223,89,;102224,194,;102225,284,;102226,376,;102227,480,;103933,592,;102229,672,;102230,722,;103426,780,;100652,902,;104002,1009,;101137,1231,;101138,1380,;102979,1516,;101140,1570,;101142,1620,;102242,1717,;102243,1767,;102244,1800,;103105,1860,
BX34	FORDHAM CENTER VALENTINE AV	BX340025	124,19:40:00,5;124,20:00:00,5;124,19:40:00,3;124,20:00:00,3;124,19:40:00,1;124,20:00:00,1	102246,0,;102247,64,;102248,101,;102249,142,;101190,240,;101192,295,;103800,357,;101193,480,;101194,603,;100729,690,;100730,740,;100731,820,;103617,900,;102260,1004,;103892,1078,;102262,1140,;101774,1202,;102264,1260,;102265,1322,;102266,1397,;102267,1451,;103241,1514,;802062,1560,
BX34	WOODLAWN KATONAH AV	BX340024	124,07:05:00,5;124,07:05:00,3;124,07:05:00,1	102269,0,;102223,78,;102224,170,;102225,249,;102226,329,;102227,420,;103933,510,;102229,573,;102230,614,;103426,660,;100652,745,;104002,820,;101137,975,;101138,1080,;102979,1182,;101140,1222,;101142,1260,;102242,1357,;102243,1407,;102244,1440,;103105,1500,
BX34	WOODLAWN KATONAH AV	BX340024	124,15:12:00,5;124,15:12:00,3;124,15:12:00,1	102269,0,;102223,89,;102224,194,;102225,284,;102226,376,;102227,480,;103933,592,;102229,672,;102230,722,;103426,780,;100652,902,;104002,1009,;101137,1231,;101138,1380,;102979,1551,;101140,1617,;101142,1680,;102242,1777,;102243,1827,;102244,1860,;103105,1920,
BX34	WOODLAWN KATONAH AV	BX340024	124,20:30:00,5;124,20:30:00,3;124,20:30:00,1	102269,0,;102223,66,;102224,145,;102225,213,;102226,282,;102227,360,;103933,450,;102229,513,;102230,554,;103426,600,;100652,685,;104002,760,;101137,915,;101138,1020,;102979,1156,;101140,1210,;101142,1260,;102242,1357,;102243,1407,;102244,1440,;103105,1500,
BX34	FORDHAM CENTER VALENTINE AV	BX340025	124,17:50:00,5;124,17:50:00,3;2,14:00:00,;2,14:20:00,;2,14:40:00,;2,15:00:00,;1,15:59:00,;124,17:50:00,1	102246,0,;102247,80,;102248,126,;102249,178,;101190,300,;101192,369,;103800,446,;101193,600,;101194,740,;100729,839,;100730,897,;100731,989,;103617,1080,;102260,1184,;103892,1258,;102262,1320,;101774,1391,;102264,1457,;102265,1528,;102266,1614,;102267,1676,;103241,1747,;802062,1800,
BX34	FORDHAM CENTER VALENTINE AV	BX340025	124,19:20:00,5;124,19:20:00,3;124,19:20:00,1	102246,0,;102247,64,;102248,101,;102249,142,;101190,240,;101192,309,;103800,386,;101193,540,;101194,680,;100729,779,;100730,837,;100731,929,;103617,1020,;102260,1124,;103892,1198,;102262,1260,;101774,1322,;102264,1380,;102265,1442,;102266,1517,;102267,1571,;103241,1634,;802062,1680,
BX34	FORDHAM CENTER VALENTINE AV	BX340025	0,6,:;0,6,:	102246,0,;102247,64,;102248,101,;102249,142,;101190,240,;101192,309,;103800,386,;101193,540,;101194,628,;100729,690,;100730,726,;100731,783,;103617,840,;102260,918,;103892,973,;102262,1020,;101774,1064,;102264,1106,;102265,1150,;102266,1204,;102267,1242,;103241,1287,;802062,1320,
BX34	FORDHAM CENTER VALENTINE AV	BX340025	0,7,:;0,7,:	102246,0,;102247,64,;102248,101,;102249,142,;101190,240,;101192,309,;103800,386,;101193,540,;101194,628,;100729,690,;100730,726,;100731,783,;103617,840,;102260,918,;103892,973,;102262,1020,;101774,1073,;102264,1123,;102265,1176,;102266,1241,;102267,1287,;103241,1341,;802062,1380,
BX34	FORDHAM CENTER VALENTINE AV	BX340025	2,08:00:00,;2,08:30:00,;2,09:00:00,;2,09:30:00,;2,10:00:00,;2,10:30:00,;1,12:19:00,	102246,0,;102247,64,;102248,101,;102249,142,;101190,240,;101192,309,;103800,386,;101193,540,;101194,645,;100729,720,;100730,763,;100731,831,;103617,900,;102260,1004,;103892,1078,;102262,1140,;101774,1202,;102264,1260,;102265,1322,;102266,1397,;102267,1451,;103241,1514,;802062,1560,
BX34	FORDHAM CENTER VALENTINE AV	BX340025	1,0,:;1,5,:;1,6,:	102246,0,;102247,64,;102248,101,;102249,142,;101190,240,;101192,309,;103800,386,;101193,540,;101194,663,;100729,750,;100730,800,;100731,880,;103617,960,;102260,1064,;103892,1138,;102262,1200,;101774,1262,;102264,1320,;102265,1382,;102266,1457,;102267,1511,;103241,1574,;802062,1620,
BX34	FORDHAM CENTER VALENTINE AV	BX340025	1,1,:;1,1,:;1,2,:;1,2,:;1,2,:;1,3,:;1,3,:;1,5,:	102246,0,;102247,80,;102248,126,;102249,178,;101190,300,;101192,369,;103800,446,;101193,600,;101194,723,;100729,810,;100730,860,;100731,940,;103617,1020,;102260,1124,;103892,1198,;102262,1260,;101774,1322,;102264,1380,;102265,1442,;102266,1517,;102267,1571,;103241,1634,;802062,1680,
BX34	FORDHAM CENTER VALENTINE AV	BX340025	1,3,:	102246,0,;102247,80,;102248,126,;102249,178,;101190,300,;101192,369,;103800,446,;101193,600,;101194,723,;100729,810,;100730,860,;100731,940,;103617,1020,;102260,1124,;103892,1198,;102262,1260,;101774,1331,;102264,1397,;102265,1468,;102266,1554,;102267,1616,;103241,1687,;802062,1740,
BX34	FORDHAM CENTER VALENTINE AV	BX340025	1,6,:	102246,0,;102247,64,;102248,101,;102249,142,;101190,240,;101192,309,;103800,386,;101193,540,;101194,663,;100729,750,;100730,800,;100731,880,;103617,960,;102260,1064,;103892,1138,;102262,1200,;101774,1271,;102264,1337,;102265,1408,;102266,1494,;102267,1556,;103241,1627,;802062,1680,
BX34	FORDHAM CENTER VALENTINE AV	BX340025	1,8,:;1,8,:;1,9,:;1,9,:	102246,0,;102247,64,;102248,101,;102249,142,;101190,240,;101192,309,;103800,386,;101193,540,;101194,680,;100729,779,;100730,837,;100731,929,;103617,1020,;102260,1124,;103892,1198,;102262,1260,;101774,1348,;102264,1432,;102265,1520,;102266,1628,;102267,1704,;103241,1794,;802062,1860,
BX34	WOODLAWN KATONAH AV	BX340024	2,0,:;2,1,:;1,9,:;2,0,:	102269,0,;102223,78,;102224,170,;102225,249,;102226,329,;102227,420,;103933,510,;102229,573,;102230,614,;103426,660,;100652,733,;104002,797,;101137,930,;101138,1020,;102979,1156,;101140,1210,;101142,1260,;102242,1357,;102243,1407,;102244,1440,;103105,1500,
BX34	FORDHAM CENTER VALENTINE AV	BX340025	2,0,:;2,0,:;2,1,:	102246,0,;102247,64,;102248,101,;102249,142,;101190,240,;101192,309,;103800,386,;101193,540,;101194,663,;100729,750,;100730,800,;100731,880,;103617,960,;102260,1038,;103892,1093,;102262,1140,;101774,1211,;102264,1277,;102265,1348,;102266,1434,;102267,1496,;103241,1567,;802062,1620,
BX34	WOODLAWN KATONAH AV	BX340024	2,4,:;2,3,:;2,3,:;0,6,:	102269,0,;102223,55,;102224,121,;102225,178,;102226,235,;102227,300,;103933,367,;102229,415,;102230,445,;103426,480,;100652,541,;104002,594,;101137,705,;101138,780,;102979,882,;101140,922,;101142,960,;102242,1033,;102243,1070,;102244,1095,;103105,1140,
BX34	FORDHAM CENTER VALENTINE AV	BX340025	2,1,:	102246,0,;102247,64,;102248,101,;102249,142,;101190,240,;101192,309,;103800,386,;101193,540,;101194,645,;100729,720,;100730,763,;100731,831,;103617,900,;102260,978,;103892,1033,;102262,1080,;101774,1133,;102264,1183,;102265,1236,;102266,1301,;102267,1347,;103241,1401,;802062,1440,
BX34	FORDHAM CENTER VALENTINE AV	BX340025	2,2,:;2,2,:;2,3,:;2,3,:;2,4,:	102246,0,;102247,64,;102248,101,;102249,142,;101190,240,;101192,281,;103800,328,;101193,420,;101194,508,;100729,570,;100730,606,;100731,663,;103617,720,;102260,798,;103892,853,;102262,900,;101774,962,;102264,1020,;102265,1082,;102266,1157,;102267,1211,;103241,1274,;802062,1320,
BX34	WOODLAWN KATONAH AV	BX340024	2,22:30:00,;2,22:00:00,;2,21:30:00,;2,07:00:00,;1,08:35:00,;1,09:35:00,;1,10:35:00,;1,09:05:00,;1,10:05:00,;1,11:05:00,	102269,0,;102223,55,;102224,121,;102225,178,;102226,235,;102227,300,;103933,390,;102229,453,;102230,494,;103426,540,;100652,601,;104002,654,;101137,765,;101138,840,;102979,976,;101140,1030,;101142,1080,;102242,1153,;102243,1190,;102244,1215,;103105,1260,
BX34	WOODLAWN KATONAH AV	BX340024	0,6,:	102269,0,;102223,78,;102224,170,;102225,249,;102226,329,;102227,420,;103933,487,;102229,535,;102230,565,;103426,600,;100652,661,;104002,714,;101137,825,;101138,900,;102979,1036,;101140,1090,;101142,1140,;102242,1262,;102243,1324,;102244,1365,;103105,1440,
BX34	WOODLAWN KATONAH AV	BX340024	0,7,:;0,8,:;0,8,:;0,9,:;0,9,:;1,0,:	102269,0,;102223,66,;102224,145,;102225,213,;102226,282,;102227,360,;103933,450,;102229,513,;102230,554,;103426,600,;100652,673,;104002,737,;101137,870,;101138,960,;102979,1096,;101140,1150,;101142,1200,;102242,1273,;102243,1310,;102244,1335,;103105,1380,
BX34	WOODLAWN KATONAH AV	BX340024	1,0,:;1,1,:;1,1,:	102269,0,;102223,66,;102224,145,;102225,213,;102226,282,;102227,360,;103933,472,;102229,552,;102230,602,;103426,660,;100652,721,;104002,774,;101137,885,;101138,960,;102979,1096,;101140,1150,;101142,1200,;102242,1297,;102243,1347,;102244,1380,;103105,1440,
BX34	WOODLAWN KATONAH AV	BX340024	2,19:20:00,;1,14:40:00,;1,16:00:00,;1,17:19:00,;1,15:00:00,;1,16:20:00,;1,14:20:00,;1,15:40:00,;1,16:59:00,;1,15:20:00,;1,16:40:00,	102269,0,;102223,78,;102224,170,;102225,249,;102226,329,;102227,420,;103933,532,;102229,612,;102230,662,;103426,720,;100652,793,;104002,857,;101137,990,;101138,1080,;102979,1216,;101140,1270,;101142,1320,;102242,1417,;102243,1467,;102244,1500,;103105,1560,
BX34	FORDHAM CENTER VALENTINE AV	BX340025	0,6,:;0,7,:;0,8,:;0,6,:;0,7,:;2,2,:;2,3,:;2,2,:;2,4,:	102246,0,;102247,64,;102248,101,;102249,142,;101190,240,;101192,295,;103800,357,;101193,480,;101194,568,;100729,630,;100730,666,;100731,723,;103617,780,;102260,858,;103892,913,;102262,960,;101774,1013,;102264,1063,;102265,1116,;102266,1181,;102267,1227,;103241,1281,;802062,1320,
BX34	WOODLAWN KATONAH AV	BX340024	0,6,:;0,7,:;0,6,:;0,7,:;0,8,:	102269,0,;102223,44,;102224,97,;102225,142,;102226,188,;102227,240,;103933,307,;102229,355,;102230,385,;103426,420,;100652,481,;104002,534,;101137,645,;101138,720,;102979,856,;101140,910,;101142,960,;102242,1033,;102243,1070,;102244,1095,;103105,1140,
BX34	FORDHAM CENTER VALENTINE AV	BX340025	0,9,:;1,0,:;0,8,:;0,9,:;1,0,:	102246,0,;102247,64,;102248,101,;102249,142,;101190,240,;101192,309,;103800,386,;101193,540,;101194,645,;100729,720,;100730,763,;100731,831,;103617,900,;102260,978,;103892,1033,;102262,1080,;101774,1142,;102264,1200,;102265,1262,;102266,1337,;102267,1391,;103241,1454,;802062,1500,
BX34	FORDHAM CENTER VALENTINE AV	BX340025	1,1,:	102246,0,;102247,64,;102248,101,;102249,142,;101190,240,;101192,309,;103800,386,;101193,540,;101194,663,;100729,750,;100730,800,;100731,880,;103617,960,;102260,1064,;103892,1138,;102262,1200,;101774,1253,;102264,1303,;102265,1356,;102266,1421,;102267,1467,;103241,1521,;802062,1560,
BX34	WOODLAWN KATONAH AV	BX340024	1,2,:;1,2,:;1,1,:;1,2,:	102269,0,;102223,66,;102224,145,;102225,213,;102226,282,;102227,360,;103933,472,;102229,552,;102230,602,;103426,660,;100652,733,;104002,797,;101137,930,;101138,1020,;102979,1156,;101140,1210,;101142,1260,;102242,1333,;102243,1370,;102244,1395,;103105,1440,
BX34	FORDHAM CENTER VALENTINE AV	BX340025	1,2,:;1,3,:;1,5,:;1,2,:;1,4,:;1,5,:;1,3,:;1,4,:;1,3,:;1,4,:	102246,0,;102247,80,;102248,126,;102249,178,;101190,300,;101192,369,;103800,446,;101193,600,;101194,705,;100729,780,;100730,823,;100731,891,;103617,960,;102260,1064,;103892,1138,;102262,1200,;101774,1262,;102264,1320,;102265,1382,;102266,1457,;102267,1511,;103241,1574,;802062,1620,
BX34	WOODLAWN KATONAH AV	BX340024	1,3,:;1,3,:;1,3,:;1,4,:	102269,0,;102223,78,;102224,170,;102225,249,;102226,329,;102227,420,;103933,532,;102229,612,;102230,662,;103426,720,;100652,793,;104002,857,;101137,990,;101138,1080,;102979,1216,;101140,1270,;101142,1320,;102242,1393,;102243,1430,;102244,1455,;103105,1500,
BX34	FORDHAM CENTER VALENTINE AV	BX340025	1,7,:;1,6,:;1,8,:;1,9,:;1,7,:;1,8,:;1,7,:;1,8,:;1,9,:	102246,0,;102247,64,;102248,101,;102249,142,;101190,240,;101192,309,;103800,386,;101193,540,;101194,645,;100729,720,;100730,763,;100731,831,;103617,900,;102260,1004,;103892,1078,;102262,1140,;101774,1211,;102264,1277,;102265,1348,;102266,1434,;102267,1496,;103241,1567,;802062,1620,
BX34	FORDHAM CENTER VALENTINE AV	BX340025	1,1,:;1,1,:	102246,0,;102247,64,;102248,101,;102249,142,;101190,240,;101192,309,;103800,386,;101193,540,;101194,645,;100729,720,;100730,763,;100731,831,;103617,900,;102260,1004,;103892,1078,;102262,1140,;101774,1193,;102264,1243,;102265,1296,;102266,1361,;102267,1407,;103241,1461,;802062,1500,
BX34	WOODLAWN KATONAH AV	BX340024	1,7,:	102269,0,;102223,89,;102224,194,;102225,284,;102226,376,;102227,480,;103933,637,;102229,748,;102230,819,;103426,900,;100652,973,;104002,1037,;101137,1170,;101138,1260,;102979,1396,;101140,1450,;101142,1500,;102242,1597,;102243,1647,;102244,1680,;103105,1740,
BX34	WOODLAWN KATONAH AV	BX340024	2,0,:;2,1,:;2,1,:	102269,0,;102223,66,;102224,145,;102225,213,;102226,282,;102227,360,;103933,427,;102229,475,;102230,505,;103426,540,;100652,601,;104002,654,;101137,765,;101138,840,;102979,942,;101140,982,;101142,1020,;102242,1117,;102243,1167,;102244,1200,;103105,1260,
BX34	WOODLAWN KATONAH AV	BX340024	2,4,:	102269,0,;102223,55,;102224,121,;102225,178,;102226,235,;102227,300,;103933,367,;102229,415,;102230,445,;103426,480,;100652,529,;104002,572,;101137,660,;101138,720,;102979,822,;101140,862,;101142,900,;102242,973,;102243,1010,;102244,1035,;103105,1080,
BX34	FORDHAM CENTER VALENTINE AV	BX340025	1,0,:	102246,0,;102247,64,;102248,101,;102249,142,;101190,240,;101192,309,;103800,386,;101193,540,;101194,663,;100729,750,;100730,800,;100731,880,;103617,960,;102260,1116,;103892,1227,;102262,1320,;101774,1391,;102264,1457,;102265,1528,;102266,1614,;102267,1676,;103241,1747,;802062,1800,
BX34	WOODLAWN KATONAH AV	BX340024	1,7,:	102269,0,;102223,89,;102224,194,;102225,284,;102226,376,;102227,480,;103933,570,;102229,633,;102230,674,;103426,720,;100652,793,;104002,857,;101137,990,;101138,1080,;102979,1216,;101140,1270,;101142,1320,;102242,1417,;102243,1467,;102244,1500,;103105,1560,
BX40	RIVER PK TWR via E TRMNT AV via 180-BURN	BX400067	124,00:18:00,5;124,00:18:00,3;124,00:18:00,1	103684,0,;102674,93,;102675,146,;102676,180,;102678,240,;102679,279,;102682,404,;103731,485,;104664,570,;100558,660,;100559,759,;103894,840,;102437,969,;102439,1051,;102440,1112,;102811,1260,;102986,1378,;103505,1443,;102702,1520,;103525,1620,;103526,1676,;103490,1726,;103528,1820,;103529,1862,;103654,1935,;104009,1980,
BX40	THROGS FT SCHYLR via 180-BURNSIDE	BX400142	124,01:00:00,5;124,01:00:00,3;124,01:00:00,1	104011,0,;104376,56,;104377,133,;104013,212,;102543,232,;100155,317,;102546,368,;102547,420,;102549,557,;102487,659,;104349,840,;102370,948,;103108,1052,;102373,1138,;102375,1260,;100645,1348,;104666,1440,;104657,1550,;102568,1630,;102571,1731,;102572,1774,;102574,1885,;102575,1920,;102577,2006,;102578,2054,;102579,2115,;103683,2220,;102582,2295,;102583,2329,;102584,2377,;102586,2434,;102587,2470,;102588,2523,;102590,2587,;104106,2640,;102592,2672,;102593,2701,;103229,2765,;102621,2817,;104230,2865,;104229,2897,;102604,2966,;103504,3012,;103469,3060,
BX40	RIVER PK TWR via E TRMNT AV via 180-BURN	BX400068	124,02:00:00,5;124,02:00:00,3;124,02:00:00,1	102632,0,;102635,57,;102637,95,;104228,153,;104237,193,;103544,242,;102658,286,;103925,349,;102661,385,;102662,420,;104107,461,;104063,525,;102666,568,;102667,603,;102669,688,;102671,749,;102672,787,;103684,840,;102674,957,;102675,1022,;102676,1064,;102678,1140,;102679,1173,;102682,1280,;103731,1350,;104664,1423,;100558,1500,;100559,1599,;103894,1680,;102437,1791,;102439,1861,;102440,1913,;102811,2040,;102986,2139,;103505,2193,;102702,2257,;103525,2340,;103526,2396,;103490,2446,;103528,2540,;103529,2582,;103654,2655,;104009,2700,
BX40	THROGS FT SCHYLR via 180-BURNSIDE	BX400142	124,03:00:00,5;124,02:00:00,5;124,03:00:00,3;124,02:00:00,3;124,03:00:00,1;124,02:00:00,1	104011,0,;104376,56,;104377,133,;104013,212,;102543,232,;100155,317,;102546,368,;102547,420,;102549,537,;102487,625,;104349,780,;102370,857,;103108,932,;102373,993,;102375,1080,;100645,1138,;104666,1200,;104657,1296,;102568,1367,;102571,1454,;102572,1493,;102574,1589,;102575,1620,;102577,1706,;102578,1754,;102579,1815,;103683,1920,;102582,1995,;102583,2029,;102584,2077,;102586,2134,;102587,2170,;102588,2223,;102590,2287,;104106,2340,;102592,2372,;102593,2401,;103229,2465,;102621,2517,;104230,2565,;104229,2597,;102604,2666,;103504,2712,;103469,2760,
BX40	RIVER PK TWR via E TRMNT AV via 180-BURN	BX400068	124,04:00:00,5;124,04:00:00,3;124,04:00:00,1	102632,0,;102635,57,;102637,95,;104228,153,;104237,193,;103544,242,;102658,286,;103925,349,;102661,385,;102662,420,;104107,461,;104063,525,;102666,568,;102667,603,;102669,688,;102671,749,;102672,787,;103684,840,;102674,933,;102675,986,;102676,1020,;102678,1080,;102679,1119,;102682,1244,;103731,1325,;104664,1410,;100558,1500,;100559,1599,;103894,1680,;102437,1809,;102439,1891,;102440,1952,;102811,2100,;102986,2199,;103505,2253,;102702,2317,;103525,2400,;103526,2447,;103490,2488,;103528,2566,;103529,2602,;103654,2663,;104009,2700,
BX40	WESTCHESTER SQ	BX400141	124,04:50:00,5;124,04:50:00,3;124,04:50:00,1	104011,0,;104376,56,;104377,133,;104013,212,;102543,232,;100155,317,;102546,368,;102547,420,;102549,537,;102487,625,;104349,780,;102370,903,;103108,1023,;102373,1121,;102375,1260,;100645,1348,;104666,1440,;104657,1550,;102568,1630,;102571,1731,;102572,1774,;102574,1885,;102575,1920,;102577,2006,;102578,2054,;102579,2115,;103683,2220,
BX40	RIVER PK TWR via E TRMNT AV via 180-BURN	BX400068	124,05:48:00,5;124,05:48:00,3;124,05:48:00,1	102632,0,;102635,74,;102637,122,;104228,197,;104237,249,;103544,311,;102658,367,;103925,449,;102661,495,;102662,540,;104107,599,;104063,690,;102666,751,;102667,801,;102669,923,;102671,1010,;102672,1064,;103684,1140,;102674,1257,;102675,1322,;102676,1364,;102678,1440,;102679,1484,;102682,1627,;103731,1720,;104664,1817,;100558,1920,;100559,2052,;103894,2160,;102437,2308,;102439,2401,;102440,2471,;102811,2640,;102986,2778,;103505,2854,;102702,2943,;103525,3060,;103526,3125,;103490,3184,;103528,3293,;103529,3342,;103654,3428,;104009,3480,
BX40	THROGS FT SCHYLR via 180-BURNSIDE	BX400142	124,07:00:00,5;124,07:00:00,3;124,07:00:00,1	104011,0,;104376,80,;104377,191,;104013,303,;102543,331,;100155,452,;102546,525,;102547,600,;102549,815,;102487,975,;104349,1260,;102370,1398,;103108,1533,;102373,1643,;102375,1800,;100645,1917,;104666,2040,;104657,2205,;102568,2326,;102571,2476,;102572,2541,;102574,2707,;102575,2760,;102577,2898,;102578,2974,;102579,3071,;103683,3240,;102582,3358,;102583,3410,;102584,3486,;102586,3577,;102587,3633,;102588,3716,;102590,3816,;104106,3900,;102592,3942,;102593,3978,;103229,4060,;102621,4128,;104230,4190,;104229,4231,;102604,4319,;103504,4379,;103469,4440,
BX40	RIVER PK TWR via E TRMNT AV via 180-BURN	BX400068	124,01:00:00,5;124,01:00:00,3;124,01:00:00,1	102632,0,;102635,57,;102637,95,;104228,153,;104237,193,;103544,242,;102658,286,;103925,349,;102661,385,;102662,420,;104107,461,;104063,525,;102666,568,;102667,603,;102669,688,;102671,749,;102672,787,;103684,840,;102674,957,;102675,1022,;102676,1064,;102678,1140,;102679,1179,;102682,1304,;103731,1385,;104664,1470,;100558,1560,;100559,1659,;103894,1740,;102437,1851,;102439,1921,;102440,1973,;102811,2100,;102986,2199,;103505,2253,;102702,2317,;103525,2400,;103526,2456,;103490,2506,;103528,2600,;103529,2642,;103654,2715,;104009,2760,
BX40	RIVER PK TWR via E TRMNT AV via 180-BURN	BX400068	124,03:00:00,5;124,03:00:00,3;124,03:00:00,1	102632,0,;102635,57,;102637,95,;104228,153,;104237,193,;103544,242,;102658,286,;103925,349,;102661,385,;102662,420,;104107,461,;104063,525,;102666,568,;102667,603,;102669,688,;102671,749,;102672,787,;103684,840,;102674,957,;102675,1022,;102676,1064,;102678,1140,;102679,1173,;102682,1280,;103731,1350,;104664,1423,;100558,1500,;100559,1599,;103894,1680,;102437,1791,;102439,1861,;102440,1913,;102811,2040,;102986,2139,;103505,2193,;102702,2257,;103525,2340,;103526,2387,;103490,2428,;103528,2506,;103529,2542,;103654,2603,;104009,2640,
BX40	WESTCHESTER SQ	BX400141	124,04:00:00,5;124,04:00:00,3;124,04:00:00,1	104011,0,;104376,56,;104377,133,;104013,212,;102543,232,;100155,317,;102546,368,;102547,420,;102549,537,;102487,625,;104349,780,;102370,872,;103108,962,;102373,1036,;102375,1140,;100645,1198,;104666,1260,;104657,1356,;102568,1427,;102571,1514,;102572,1553,;102574,1649,;102575,1680,;102577,1766,;102578,1814,;102579,1875,;103683,1980,
BX40	THROGS FT SCHYLR via 180-BURNSIDE	BX400050	124,06:54:00,5;124,06:54:00,3;124,06:54:00,1	103683,0,;102582,86,;102583,124,;102584,179,;102586,245,;102587,286,;102588,346,;102590,419,;104106,480,;102592,522,;102593,558,;103229,640,;102621,708,;104230,770,;104229,811,;102604,899,;103504,959,;103469,1020,
BX40	RIVER PK TWR via E TRMNT AV via 180-BURN	BX400067	124,03:49:00,5;124,03:49:00,3;124,03:49:00,1	103684,0,;102674,93,;102675,146,;102676,180,;102678,240,;102679,279,;102682,404,;103731,485,;104664,570,;100558,660,;100559,759,;103894,840,;102437,969,;102439,1051,;102440,1112,;102811,1260,;102986,1359,;103505,1413,;102702,1477,;103525,1560,;103526,1607,;103490,1648,;103528,1726,;103529,1762,;103654,1823,;104009,1860,
BX40	THROGS FT SCHYLR via 180-BURNSIDE	BX400142	124,04:30:00,5;124,04:30:00,3;124,04:30:00,1	104011,0,;104376,56,;104377,133,;104013,212,;102543,232,;100155,317,;102546,368,;102547,420,;102549,537,;102487,625,;104349,780,;102370,872,;103108,962,;102373,1036,;102375,1140,;100645,1198,;104666,1260,;104657,1356,;102568,1427,;102571,1514,;102572,1553,;102574,1649,;102575,1680,;102577,1766,;102578,1814,;102579,1875,;103683,1980,;102582,2055,;102583,2089,;102584,2137,;102586,2194,;102587,2230,;102588,2283,;102590,2347,;104106,2400,;102592,2428,;102593,2452,;103229,2507,;102621,2552,;104230,2593,;104229,2621,;102604,2679,;103504,2719,;103469,2760,
BX40	RIVER PK TWR via E TRMNT AV via 180-BURN	BX400068	124,05:19:00,5;124,05:19:00,3;124,05:19:00,1	102632,0,;102635,74,;102637,122,;104228,197,;104237,249,;103544,311,;102658,367,;103925,449,;102661,495,;102662,540,;104107,581,;104063,645,;102666,688,;102667,723,;102669,808,;102671,869,;102672,907,;103684,960,;102674,1077,;102675,1142,;102676,1184,;102678,1260,;102679,1304,;102682,1447,;103731,1540,;104664,1637,;100558,1740,;100559,1872,;103894,1980,;102437,2128,;102439,2221,;102440,2291,;102811,2460,;102986,2598,;103505,2674,;102702,2763,;103525,2880,;103526,2927,;103490,2968,;103528,3046,;103529,3082,;103654,3143,;104009,3180,
BX40	THROGS FT SCHYLR via 180-BURNSIDE	BX400142	124,06:22:00,5;124,06:22:00,3;124,06:22:00,1	104011,0,;104376,72,;104377,172,;104013,272,;102543,298,;100155,407,;102546,473,;102547,540,;102549,735,;102487,881,;104349,1140,;102370,1263,;103108,1383,;102373,1481,;102375,1620,;100645,1737,;104666,1860,;104657,1970,;102568,2050,;102571,2151,;102572,2194,;102574,2305,;102575,2340,;102577,2461,;102578,2527,;102579,2612,;103683,2760,;102582,2857,;102583,2899,;102584,2962,;102586,3036,;102587,3081,;102588,3150,;102590,3232,;104106,3300,;102592,3342,;102593,3378,;103229,3460,;102621,3528,;104230,3590,;104229,3631,;102604,3719,;103504,3779,;103469,3840,
