#routeId	sign	shape	departs	stops
S53	PORT RICHMOND	S530011	0,8,:;0,7,:;0,8,:;0,8,:;0,7,:;0,8,:	905059,0,;308032,101,;306959,240,;200200,749,;200201,772,;203464,792,;200203,820,;200694,838,;200695,863,;203095,874,;200697,911,;200698,932,;200700,960,;203506,1034,;203507,1086,;203508,1119,;203509,1163,;203510,1193,;203511,1213,;200708,1288,;200710,1454,;200626,1474,;200627,1517,;200713,1560,;200714,1589,;200202,1625,;200716,1688,;203457,1728,;203040,1768,;203480,1808,;203100,1834,;203043,1860,;203044,1905,;203045,1949,;203046,1991,;200311,2032,;200312,2074,;200313,2106,;200314,2149,;200315,2220,;200316,2268,;200416,2324,;200417,2365,;905105,2400,
S53	BAY RIDGE 86 ST STATION	S530016	0,0,:;0,2,:;0,1,:;0,2,:	202740,0,;200426,51,;200427,95,;200259,133,;200261,180,;203032,245,;200263,285,;204019,327,;200266,367,;203034,405,;203035,444,;203036,480,;203037,510,;203038,531,;203039,564,;203456,581,;200646,620,;200715,647,;202603,680,;203554,720,;200612,745,;202787,768,;203052,792,;200652,829,;203499,928,;203500,942,;203501,970,;203502,993,;203503,1014,;203504,1044,;203505,1082,;200660,1140,;200661,1165,;200662,1200,;200663,1227,;200664,1249,;201289,1262,;200128,1296,;200129,1313,;203891,1342,;200131,1362,;200132,1380,;307203,1731,;307501,1770,;301707,1783,;801069,1800,
S53	PORT RICHMOND	S530011	0,1,:;2,4,:;2,3,:;2,3,:;2,4,:	905059,0,;308032,75,;306959,180,;200200,689,;200201,712,;203464,732,;200203,760,;200694,778,;200695,803,;203095,814,;200697,851,;200698,872,;200700,900,;203506,974,;203507,1026,;203508,1059,;203509,1103,;203510,1133,;203511,1153,;200708,1228,;200710,1394,;200626,1414,;200627,1457,;200713,1500,;200714,1524,;200202,1552,;200716,1602,;203457,1634,;203040,1667,;203480,1699,;203100,1719,;203043,1740,;203044,1785,;203045,1829,;203046,1871,;200311,1912,;200312,1954,;200313,1986,;200314,2029,;200315,2100,;200316,2148,;200416,2204,;200417,2245,;905105,2280,
S53	PORT RICHMOND	S530011	0,2,:;0,4,:;0,2,:;0,3,:;0,4,:;0,6,:;0,5,:	905059,0,;308032,75,;306959,180,;200200,646,;200201,667,;203464,686,;200203,712,;200694,728,;200695,751,;203095,762,;200697,795,;200698,815,;200700,840,;203506,899,;203507,941,;203508,967,;203509,1003,;203510,1026,;203511,1042,;200708,1102,;200710,1235,;200626,1251,;200627,1286,;200713,1320,;200714,1338,;200202,1359,;200716,1397,;203457,1421,;203040,1445,;203480,1469,;203100,1484,;203043,1500,;203044,1537,;203045,1574,;203046,1609,;200311,1643,;200312,1678,;200313,1705,;200314,1741,;200315,1800,;200316,1848,;200416,1904,;200417,1945,;905105,1980,
S53	BAY RIDGE 86 ST STATION	S530016	0,3,:;0,4,:;0,5,:;0,4,:	202740,0,;200426,51,;200427,95,;200259,133,;200261,180,;203032,245,;200263,285,;204019,327,;200266,367,;203034,405,;203035,444,;203036,480,;203037,518,;203038,544,;203039,585,;203456,607,;200646,654,;200715,689,;202603,730,;203554,780,;200612,809,;202787,835,;203052,862,;200652,904,;203499,1018,;203500,1034,;203501,1066,;203502,1092,;203503,1116,;203504,1150,;203505,1194,;200660,1260,;200661,1285,;200662,1320,;200663,1347,;200664,1369,;201289,1382,;200128,1416,;200129,1433,;203891,1462,;200131,1482,;200132,1500,;307203,1951,;307501,2002,;301707,2018,;801069,2040,
S53	PORT RICHMOND	S530011	0,7,:;0,6,:	905059,0,;308032,75,;306959,180,;200200,689,;200201,712,;203464,732,;200203,760,;200694,778,;200695,803,;203095,814,;200697,851,;200698,872,;200700,900,;203506,974,;203507,1026,;203508,1059,;203509,1103,;203510,1133,;203511,1153,;200708,1228,;200710,1394,;200626,1414,;200627,1457,;200713,1500,;200714,1524,;200202,1552,;200716,1602,;203457,1634,;203040,1667,;203480,1699,;203100,1719,;203043,1740,;203044,1777,;203045,1814,;203046,1849,;200311,1883,;200312,1918,;200313,1945,;200314,1981,;200315,2040,;200316,2088,;200416,2144,;200417,2185,;905105,2220,
S53	PORT RICHMOND	S530011	2,2,:;2,2,:	905059,0,;308032,101,;306959,240,;200200,749,;200201,772,;203464,792,;200203,820,;200694,838,;200695,863,;203095,874,;200697,911,;200698,932,;200700,960,;203506,1034,;203507,1086,;203508,1119,;203509,1163,;203510,1193,;203511,1213,;200708,1288,;200710,1454,;200626,1474,;200627,1517,;200713,1560,;200714,1584,;200202,1612,;200716,1662,;203457,1694,;203040,1727,;203480,1759,;203100,1779,;203043,1800,;203044,1845,;203045,1889,;203046,1931,;200311,1972,;200312,2014,;200313,2046,;200314,2089,;200315,2160,;200316,2208,;200416,2264,;200417,2305,;905105,2340,
S53	BAY RIDGE 86 ST STATION	S530016	0,5,:	202740,0,;200426,51,;200427,95,;200259,133,;200261,180,;203032,245,;200263,285,;204019,327,;200266,367,;203034,405,;203035,444,;203036,480,;203037,518,;203038,544,;203039,585,;203456,607,;200646,654,;200715,689,;202603,730,;203554,780,;200612,809,;202787,835,;203052,862,;200652,904,;203499,1018,;203500,1034,;203501,1066,;203502,1092,;203503,1116,;203504,1150,;203505,1194,;200660,1260,;200661,1298,;200662,1350,;200663,1391,;200664,1423,;201289,1443,;200128,1494,;200129,1519,;203891,1564,;200131,1593,;200132,1620,;307203,2071,;307501,2122,;301707,2138,;801069,2160,
S53	BAY RIDGE 86 ST STATION	S530016	1,7,:;1,7,:;1,7,:;1,8,:;1,8,:;1,7,:;1,6,:;1,6,:;1,6,:;1,6,:;1,4,:;1,4,:;1,4,:;1,5,:;1,5,:;1,5,:;1,5,:;1,5,:;1,6,:;1,7,:	202740,0,;200426,68,;200427,127,;200259,177,;200261,240,;203032,330,;200263,387,;204019,446,;200266,502,;203034,555,;203035,610,;203036,660,;203037,705,;203038,737,;203039,786,;203456,812,;200646,869,;200715,911,;202603,960,;203554,1020,;200612,1053,;202787,1082,;203052,1113,;200652,1160,;203499,1288,;203500,1305,;203501,1342,;203502,1371,;203503,1398,;203504,1436,;203505,1485,;200660,1560,;200661,1598,;200662,1650,;200663,1691,;200664,1723,;201289,1743,;200128,1794,;200129,1819,;203891,1864,;200131,1893,;200132,1920,;307203,2472,;307501,2533,;301707,2553,;801069,2580,
S53	BAY RIDGE 86 ST STATION	S530016	1,8,:;1,8,:	202740,0,;200426,68,;200427,127,;200259,177,;200261,240,;203032,330,;200263,387,;204019,446,;200266,502,;203034,555,;203035,610,;203036,660,;203037,705,;203038,737,;203039,786,;203456,812,;200646,869,;200715,911,;202603,960,;203554,1020,;200612,1053,;202787,1082,;203052,1113,;200652,1160,;203499,1288,;203500,1305,;203501,1342,;203502,1371,;203503,1398,;203504,1436,;203505,1485,;200660,1560,;200661,1598,;200662,1650,;200663,1691,;200664,1723,;201289,1743,;200128,1794,;200129,1819,;203891,1864,;200131,1893,;200132,1920,;307203,2422,;307501,2477,;301707,2495,;801069,2520,
S53	BAY RIDGE 86 ST STATION	S530016	1,1,:	202740,0,;200426,51,;200427,95,;200259,133,;200261,180,;203032,270,;200263,327,;204019,386,;200266,442,;203034,495,;203035,550,;203036,600,;203037,645,;203038,677,;203039,726,;203456,752,;200646,809,;200715,851,;202603,900,;203554,960,;200612,996,;202787,1029,;203052,1063,;200652,1115,;203499,1258,;203500,1277,;203501,1317,;203502,1350,;203503,1380,;203504,1422,;203505,1477,;200660,1560,;200661,1598,;200662,1650,;200663,1691,;200664,1723,;201289,1743,;200128,1794,;200129,1819,;203891,1864,;200131,1893,;200132,1920,;307203,2472,;307501,2533,;301707,2553,;801069,2580,
S53	BAY RIDGE 86 ST STATION	S530016	1,1,:	202740,0,;200426,51,;200427,95,;200259,133,;200261,180,;203032,270,;200263,327,;204019,386,;200266,442,;203034,495,;203035,550,;203036,600,;203037,660,;203038,703,;203039,768,;203456,803,;200646,879,;200715,934,;202603,1000,;203554,1080,;200612,1120,;202787,1156,;203052,1193,;200652,1251,;203499,1407,;203500,1429,;203501,1473,;203502,1509,;203503,1542,;203504,1588,;203505,1649,;200660,1740,;200661,1778,;200662,1830,;200663,1871,;200664,1903,;201289,1923,;200128,1974,;200129,1999,;203891,2044,;200131,2073,;200132,2100,;307203,2652,;307501,2713,;301707,2733,;801069,2760,
S53	BAY RIDGE 86 ST STATION	S530016	1,2,:;1,2,:;1,2,:;1,2,:	202740,0,;200426,51,;200427,95,;200259,133,;200261,180,;203032,283,;200263,348,;204019,415,;200266,480,;203034,540,;203035,603,;203036,660,;203037,720,;203038,763,;203039,828,;203456,863,;200646,939,;200715,994,;202603,1060,;203554,1140,;200612,1180,;202787,1216,;203052,1253,;200652,1311,;203499,1467,;203500,1489,;203501,1533,;203502,1569,;203503,1602,;203504,1648,;203505,1709,;200660,1800,;200661,1838,;200662,1890,;200663,1931,;200664,1963,;201289,1983,;200128,2034,;200129,2059,;203891,2104,;200131,2133,;200132,2160,;307203,2712,;307501,2773,;301707,2793,;801069,2820,
S53	BAY RIDGE 86 ST STATION	S530016	1,2,:	202740,0,;200426,51,;200427,95,;200259,133,;200261,180,;203032,283,;200263,348,;204019,415,;200266,480,;203034,540,;203035,603,;203036,660,;203037,705,;203038,737,;203039,786,;203456,812,;200646,869,;200715,911,;202603,960,;203554,1020,;200612,1056,;202787,1089,;203052,1123,;200652,1175,;203499,1318,;203500,1337,;203501,1377,;203502,1410,;203503,1440,;203504,1482,;203505,1537,;200660,1620,;200661,1658,;200662,1710,;200663,1751,;200664,1783,;201289,1803,;200128,1854,;200129,1879,;203891,1924,;200131,1953,;200132,1980,;307203,2532,;307501,2593,;301707,2613,;801069,2640,
S53	BAY RIDGE 86 ST STATION	S530016	1,2,:	202740,0,;200426,51,;200427,95,;200259,133,;200261,180,;203032,283,;200263,348,;204019,415,;200266,480,;203034,540,;203035,603,;203036,660,;203037,720,;203038,763,;203039,828,;203456,863,;200646,939,;200715,994,;202603,1060,;203554,1140,;200612,1176,;202787,1209,;203052,1243,;200652,1295,;203499,1438,;203500,1457,;203501,1497,;203502,1530,;203503,1560,;203504,1602,;203505,1657,;200660,1740,;200661,1778,;200662,1830,;200663,1871,;200664,1903,;201289,1923,;200128,1974,;200129,1999,;203891,2044,;200131,2073,;200132,2100,;307203,2652,;307501,2713,;301707,2733,;801069,2760,
S53	BAY RIDGE 86 ST STATION	S530016	1,4,:	202740,0,;200426,68,;200427,127,;200259,177,;200261,240,;203032,343,;200263,408,;204019,475,;200266,540,;203034,600,;203035,663,;203036,720,;203037,765,;203038,797,;203039,846,;203456,872,;200646,929,;200715,971,;202603,1020,;203554,1080,;200612,1113,;202787,1142,;203052,1173,;200652,1220,;203499,1348,;203500,1365,;203501,1402,;203502,1431,;203503,1458,;203504,1496,;203505,1545,;200660,1620,;200661,1658,;200662,1710,;200663,1751,;200664,1783,;201289,1803,;200128,1854,;200129,1879,;203891,1924,;200131,1953,;200132,1980,;307203,2532,;307501,2593,;301707,2613,;801069,2640,
S53	PORT RICHMOND	S530011	1,0,:	905059,0,;308032,101,;306959,240,;200200,749,;200201,772,;203464,792,;200203,820,;200694,838,;200695,863,;203095,874,;200697,911,;200698,932,;200700,960,;203506,1034,;203507,1086,;203508,1119,;203509,1163,;203510,1193,;203511,1213,;200708,1288,;200710,1454,;200626,1474,;200627,1517,;200713,1560,;200714,1589,;200202,1625,;200716,1688,;203457,1728,;203040,1768,;203480,1808,;203100,1834,;203043,1860,;203044,1912,;203045,1963,;203046,2013,;200311,2061,;200312,2109,;200313,2147,;200314,2197,;200315,2280,;200316,2328,;200416,2384,;200417,2425,;905105,2460,
S53	PORT RICHMOND	S530011	1,1,:	905059,0,;308032,101,;306959,240,;200200,749,;200201,772,;203464,792,;200203,820,;200694,838,;200695,863,;203095,874,;200697,911,;200698,932,;200700,960,;203506,1034,;203507,1086,;203508,1119,;203509,1163,;203510,1193,;203511,1213,;200708,1288,;200710,1454,;200626,1474,;200627,1517,;200713,1560,;200714,1595,;200202,1639,;200716,1713,;203457,1761,;203040,1810,;203480,1858,;203100,1888,;203043,1920,;203044,1972,;203045,2023,;203046,2073,;200311,2121,;200312,2169,;200313,2207,;200314,2257,;200315,2340,;200316,2388,;200416,2444,;200417,2485,;905105,2520,
S53	PORT RICHMOND	S530011	1,1,:	905059,0,;308032,101,;306959,240,;200200,749,;200201,772,;203464,792,;200203,820,;200694,838,;200695,863,;203095,874,;200697,911,;200698,932,;200700,960,;203506,1042,;203507,1099,;203508,1135,;203509,1183,;203510,1216,;203511,1238,;200708,1320,;200710,1503,;200626,1525,;200627,1573,;200713,1620,;200714,1655,;200202,1699,;200716,1773,;203457,1821,;203040,1870,;203480,1918,;203100,1948,;203043,1980,;203044,2032,;203045,2083,;203046,2133,;200311,2181,;200312,2229,;200313,2267,;200314,2317,;200315,2400,;200316,2448,;200416,2504,;200417,2545,;905105,2580,
S53	BAY RIDGE 86 ST STATION	S530016	1,8,:	202740,0,;200426,68,;200427,127,;200259,177,;200261,240,;203032,330,;200263,387,;204019,446,;200266,502,;203034,555,;203035,610,;203036,660,;203037,698,;203038,724,;203039,765,;203456,787,;200646,834,;200715,869,;202603,910,;203554,960,;200612,993,;202787,1022,;203052,1053,;200652,1100,;203499,1228,;203500,1245,;203501,1282,;203502,1311,;203503,1338,;203504,1376,;203505,1425,;200660,1500,;200661,1538,;200662,1590,;200663,1631,;200664,1663,;201289,1683,;200128,1734,;200129,1759,;203891,1804,;200131,1833,;200132,1860,;307203,2362,;307501,2417,;301707,2435,;801069,2460,
S53	PORT RICHMOND	S530014	1,4,:;1,4,:;1,4,:	905016,0,;200710,147,;200626,164,;200627,202,;200713,240,;200714,275,;200202,319,;200716,393,;203457,441,;203040,490,;203480,538,;203100,568,;203043,600,;203044,674,;203045,748,;203046,819,;200311,887,;200312,956,;200313,1010,;200314,1081,;200315,1200,;200316,1264,;200416,1338,;200417,1394,;905105,1440,
S53	PORT RICHMOND	S530015	1,4,:	203043,0,;203044,74,;203045,148,;203046,219,;200311,287,;200312,356,;200313,410,;200314,481,;200315,600,;200316,664,;200416,738,;200417,794,;905105,840,
S93	LIMITED WILLOWBROOK S I COLL via VICTORY	S930094	124,06:35:00,;124,08:35:00,;124,07:35:00,;124,09:35:00,;124,07:05:00,;124,08:50:00,;124,08:05:00,;124,10:05:00,;124,10:35:00,;124,09:05:00,;124,07:58:00,2;124,08:56:00,2;124,08:19:00,2;124,09:12:00,2;124,07:16:00,2;124,06:45:00,2;124,10:58:00,2;124,08:12:00,2;124,06:35:00,2;124,06:55:00,2;124,07:02:00,2;124,07:09:00,2;124,08:26:00,2;124,07:30:00,2;124,07:37:00,2;124,07:44:00,2;124,07:51:00,2;124,08:33:00,2;124,08:40:00,2;124,08:48:00,2;124,09:04:00,2;124,09:22:00,2;124,09:34:00,2;124,09:58:00,2;124,10:10:00,2;124,10:34:00,2;124,09:46:00,2;124,10:22:00,2;124,10:46:00,2;124,07:23:00,2;124,08:05:00,2;124,07:58:00,1;124,08:56:00,1;124,08:19:00,1;124,09:12:00,1;124,07:16:00,1;124,06:45:00,1;124,10:58:00,1;124,08:12:00,1;124,06:35:00,1;124,06:55:00,1;124,07:02:00,1;124,07:09:00,1;124,08:26:00,1;124,07:30:00,1;124,07:37:00,1;124,07:44:00,1;124,07:51:00,1;124,08:33:00,1;124,08:40:00,1;124,08:48:00,1;124,09:04:00,1;124,09:22:00,1;124,09:34:00,1;124,09:58:00,1;124,10:10:00,1;124,10:34:00,1;124,09:46:00,1;124,10:22:00,1;124,10:46:00,1;124,07:23:00,1;124,08:05:00,1	308533,0,;308032,92,;306959,240,;203345,770,;203694,843,;805067,984,;200708,1014,;200710,1122,;200580,1200,;200586,1459,;201422,1560,;202022,1590,;202625,1626,;202025,1643,;202026,1672,;202027,1703,;202028,1726,;202029,1747,;203409,1769,;805167,1980,
S93	LIMITED BAY RIDGE 86 ST STA via VICTORY	S930005	124,07:35:00,;124,07:35:00,2;124,07:35:00,1	204000,0,;203368,272,;201959,335,;201960,359,;201961,388,;201962,419,;203474,451,;201964,498,;201965,527,;202663,566,;200534,660,;200537,855,;203554,1380,;203052,1552,;203723,1861,;203724,1920,;203343,2150,;203344,2280,;307203,3111,;307501,3210,;301707,3242,;905142,3300,
S93	LIMITED BAY RIDGE 86 ST STA via VICTORY	S930005	0,8,:	204000,0,;203368,248,;201959,305,;201960,326,;201961,353,;201962,381,;203474,410,;201964,453,;201965,479,;202663,514,;200534,600,;200537,746,;203554,1140,;203052,1274,;203723,1514,;203724,1560,;203343,1752,;203344,1860,;307203,2544,;307501,2626,;301707,2652,;905142,2700,
S93	LIMITED WILLOWBROOK S I COLL via VICTORY	S930094	124,16:35:00,;124,17:35:00,;124,17:05:00,;124,15:35:00,;124,14:05:00,;124,16:05:00,;124,14:35:00,;124,15:05:00,;124,17:58:00,2;124,17:10:00,2;124,16:58:00,2;124,14:34:00,2;124,14:58:00,2;124,15:22:00,2;124,15:34:00,2;124,15:58:00,2;124,16:10:00,2;124,16:22:00,2;124,16:34:00,2;124,17:22:00,2;124,17:34:00,2;124,17:46:00,2;124,14:22:00,2;124,15:46:00,2;124,15:10:00,2;124,16:46:00,2;124,14:10:00,2;124,14:46:00,2;124,17:58:00,1;124,17:10:00,1;124,16:58:00,1;124,14:34:00,1;124,14:58:00,1;124,15:22:00,1;124,15:34:00,1;124,15:58:00,1;124,16:10:00,1;124,16:22:00,1;124,16:34:00,1;124,17:22:00,1;124,17:34:00,1;124,17:46:00,1;124,14:22:00,1;124,15:46:00,1;124,15:10:00,1;124,16:46:00,1;124,14:10:00,1;124,14:46:00,1	308533,0,;308032,115,;306959,300,;203345,963,;203694,1053,;805067,1229,;200708,1267,;200710,1402,;200580,1500,;200586,1889,;201422,2040,;202022,2074,;202625,2115,;202025,2135,;202026,2168,;202027,2204,;202028,2229,;202029,2254,;203409,2279,;805167,2520,
S93	LIMITED BAY RIDGE 86 ST STA via VICTORY	S930005	124,17:35:00,;124,17:05:00,;124,16:35:00,;124,16:05:00,;124,18:05:00,;124,15:35:00,;124,16:03:00,2;124,17:53:00,2;124,17:43:00,2;124,16:13:00,2;124,15:41:00,2;124,15:53:00,2;124,16:43:00,2;124,17:03:00,2;124,17:13:00,2;124,17:33:00,2;124,18:02:00,2;124,18:10:00,2;124,18:18:00,2;124,18:26:00,2;124,16:23:00,2;124,16:53:00,2;124,16:32:00,2;124,17:23:00,2;124,16:03:00,1;124,17:53:00,1;124,17:43:00,1;124,16:13:00,1;124,15:41:00,1;124,15:53:00,1;124,16:43:00,1;124,17:03:00,1;124,17:13:00,1;124,17:33:00,1;124,18:02:00,1;124,18:10:00,1;124,18:18:00,1;124,18:26:00,1;124,16:23:00,1;124,16:53:00,1;124,16:32:00,1;124,17:23:00,1	204000,0,;203368,223,;201959,274,;201960,294,;201961,318,;201962,343,;203474,369,;201964,407,;201965,431,;202663,463,;200534,540,;200537,670,;203554,1020,;203052,1135,;203723,1341,;203724,1380,;203343,1533,;203344,1620,;307203,2158,;307501,2222,;301707,2242,;905142,2280,
S93	LIMITED WILLOWBROOK S I COLL via VICTORY	S930094	124,18:35:00,;124,19:05:00,;124,18:34:00,2;124,18:58:00,2;124,18:46:00,2;124,19:10:00,2;124,19:22:00,2;124,18:34:00,1;124,18:58:00,1;124,18:46:00,1;124,19:10:00,1;124,19:22:00,1	308533,0,;308032,92,;306959,240,;203345,804,;203694,880,;805067,1030,;200708,1062,;200710,1177,;200580,1260,;200586,1519,;201422,1620,;202022,1654,;202625,1695,;202025,1715,;202026,1748,;202027,1784,;202028,1809,;202029,1834,;203409,1859,;805167,2100,
S93	LIMITED WILLOWBROOK S I COLL via VICTORY	S930094	124,18:05:00,;124,18:22:00,2;124,18:10:00,2;124,18:22:00,1;124,18:10:00,1	308533,0,;308032,115,;306959,300,;203345,963,;203694,1053,;805067,1229,;200708,1267,;200710,1402,;200580,1500,;200586,1759,;201422,1860,;202022,1894,;202625,1935,;202025,1955,;202026,1988,;202027,2024,;202028,2049,;202029,2074,;203409,2099,;805167,2340,
S93	LIMITED BAY RIDGE 86 ST STA via VICTORY	S930005	124,19:05:00,;124,19:35:00,;124,20:05:00,;124,20:35:00,;124,19:12:00,2;124,19:02:00,2;124,19:36:00,2;124,19:48:00,2;124,20:12:00,2;124,20:36:00,2;124,20:00:00,2;124,20:24:00,2;124,19:24:00,2;124,19:12:00,1;124,19:02:00,1;124,19:36:00,1;124,19:48:00,1;124,20:12:00,1;124,20:36:00,1;124,20:00:00,1;124,20:24:00,1;124,19:24:00,1	204000,0,;203368,198,;201959,244,;201960,261,;201961,282,;201962,305,;203474,328,;201964,362,;201965,383,;202663,411,;200534,480,;200537,594,;203554,900,;203052,996,;203723,1167,;203724,1200,;203343,1353,;203344,1440,;307203,1929,;307501,1987,;301707,2006,;905142,2040,
S93	LIMITED BAY RIDGE 86 ST STA via VICTORY	S930005	0,6,:	204000,0,;203368,198,;201959,244,;201960,261,;201961,282,;201962,305,;203474,328,;201964,362,;201965,383,;202663,411,;200534,480,;200537,594,;203554,900,;203052,1034,;203723,1274,;203724,1320,;203343,1512,;203344,1620,;307203,2353,;307501,2441,;301707,2469,;905142,2520,
S93	LIMITED BAY RIDGE 86 ST STA via VICTORY	S930005	124,08:05:00,;124,08:05:00,2;124,08:17:00,2;124,08:05:00,1;124,08:17:00,1	204000,0,;203368,248,;201959,305,;201960,326,;201961,353,;201962,381,;203474,410,;201964,453,;201965,479,;202663,514,;200534,600,;200537,746,;203554,1140,;203052,1274,;203723,1514,;203724,1560,;203343,1790,;203344,1920,;307203,2751,;307501,2850,;301707,2882,;905142,2940,
S93	LIMITED BAY RIDGE 86 ST STA via VICTORY	S930005	124,07:05:00,;124,07:05:00,2;124,07:15:00,2;124,07:05:00,1;124,07:15:00,1	204000,0,;203368,272,;201959,335,;201960,359,;201961,388,;201962,419,;203474,451,;201964,498,;201965,527,;202663,566,;200534,660,;200537,855,;203554,1380,;203052,1552,;203723,1861,;203724,1920,;203343,2265,;203344,2460,;307203,3340,;307501,3445,;301707,3478,;905142,3540,
S93	LIMITED BAY RIDGE 86 ST STA via VICTORY	S930005	124,15:05:00,;124,15:05:00,2;124,15:05:00,1	204000,0,;203368,248,;201959,305,;201960,326,;201961,353,;201962,381,;203474,410,;201964,453,;201965,479,;202663,514,;200534,600,;200537,746,;203554,1140,;203052,1274,;203723,1514,;203724,1560,;203343,1713,;203344,1800,;307203,2338,;307501,2402,;301707,2422,;905142,2460,
S93	LIMITED BAY RIDGE 86 ST STA via VICTORY	S930005	124,18:35:00,;124,18:42:00,2;124,18:34:00,2;124,18:42:00,1;124,18:34:00,1	204000,0,;203368,223,;201959,274,;201960,294,;201961,318,;201962,343,;203474,369,;201964,407,;201965,431,;202663,463,;200534,540,;200537,670,;203554,1020,;203052,1135,;203723,1341,;203724,1380,;203343,1533,;203344,1620,;307203,2109,;307501,2167,;301707,2186,;905142,2220,
S93	LIMITED WILLOWBROOK S I COLL via VICTORY	S930094	124,19:35:00,;124,19:34:00,2;124,19:34:00,1	308533,0,;308032,92,;306959,240,;203345,804,;203694,880,;805067,1030,;200708,1062,;200710,1177,;200580,1260,;200586,1519,;201422,1620,;202022,1650,;202625,1686,;202025,1703,;202026,1732,;202027,1763,;202028,1786,;202029,1807,;203409,1829,;805167,2040,
S93	LIMITED WILLOWBROOK S I COLL via VICTORY	S930094	124,12:05:00,;124,13:05:00,;124,12:35:00,;124,13:35:00,;124,11:35:00,;124,11:58:00,2;124,12:34:00,2;124,12:58:00,2;124,11:34:00,2;124,13:34:00,2;124,13:22:00,2;124,12:22:00,2;124,11:46:00,2;124,12:46:00,2;124,12:10:00,2;124,13:10:00,2;124,11:58:00,1;124,12:34:00,1;124,12:58:00,1;124,11:34:00,1;124,13:34:00,1;124,13:22:00,1;124,12:22:00,1;124,11:46:00,1;124,12:46:00,1;124,12:10:00,1;124,13:10:00,1	308533,0,;308032,69,;306959,180,;203345,710,;203694,783,;805067,924,;200708,954,;200710,1062,;200580,1140,;200586,1442,;201422,1560,;202022,1594,;202625,1635,;202025,1655,;202026,1688,;202027,1724,;202028,1749,;202029,1774,;203409,1799,;805167,2040,
S93	LIMITED BAY RIDGE 86 ST STA via VICTORY	S930005	124,09:05:00,;124,09:17:00,2;124,09:29:00,2;124,09:05:00,2;124,09:17:00,1;124,09:29:00,1;124,09:05:00,1	204000,0,;203368,223,;201959,274,;201960,294,;201961,318,;201962,343,;203474,369,;201964,407,;201965,431,;202663,463,;200534,540,;200537,670,;203554,1020,;203052,1135,;203723,1341,;203724,1380,;203343,1572,;203344,1680,;307203,2364,;307501,2446,;301707,2472,;905142,2520,
S93	LIMITED BAY RIDGE 86 ST STA via VICTORY	S930005	0,9,:	204000,0,;203368,223,;201959,274,;201960,294,;201961,318,;201962,343,;203474,369,;201964,407,;201965,431,;202663,463,;200534,540,;200537,670,;203554,1020,;203052,1135,;203723,1341,;203724,1380,;203343,1572,;203344,1680,;307203,2266,;307501,2336,;301707,2359,;905142,2400,
S93	LIMITED BAY RIDGE 86 ST STA via VICTORY	S930005	124,10:05:00,;124,10:35:00,;124,11:05:00,;124,11:35:00,;124,12:05:00,;124,12:35:00,;124,13:05:00,;124,13:35:00,;124,10:05:00,2;124,10:53:00,2;124,11:29:00,2;124,12:41:00,2;124,13:29:00,2;124,13:41:00,2;124,09:53:00,2;124,10:29:00,2;124,11:41:00,2;124,12:29:00,2;124,13:17:00,2;124,12:05:00,2;124,12:53:00,2;124,11:05:00,2;124,12:17:00,2;124,13:05:00,2;124,11:53:00,2;124,10:41:00,2;124,11:17:00,2;124,10:17:00,2;124,10:05:00,1;124,10:53:00,1;124,11:29:00,1;124,12:41:00,1;124,13:29:00,1;124,13:41:00,1;124,09:53:00,1;124,10:29:00,1;124,11:41:00,1;124,12:29:00,1;124,13:17:00,1;124,12:05:00,1;124,12:53:00,1;124,11:05:00,1;124,12:17:00,1;124,13:05:00,1;124,11:53:00,1;124,10:41:00,1;124,11:17:00,1;124,10:17:00,1	204000,0,;203368,223,;201959,274,;201960,294,;201961,318,;201962,343,;203474,369,;201964,407,;201965,431,;202663,463,;200534,540,;200537,670,;203554,1020,;203052,1116,;203723,1287,;203724,1320,;203343,1473,;203344,1560,;307203,2146,;307501,2216,;301707,2239,;905142,2280,
S93	LIMITED BAY RIDGE 86 ST STA via VICTORY	S930005	124,14:05:00,;124,14:35:00,;124,14:29:00,2;124,14:17:00,2;124,14:41:00,2;124,14:53:00,2;124,14:05:00,2;124,14:29:00,1;124,14:17:00,1;124,14:41:00,1;124,14:53:00,1;124,14:05:00,1	204000,0,;203368,248,;201959,305,;201960,326,;201961,353,;201962,381,;203474,410,;201964,453,;201965,479,;202663,514,;200534,600,;200537,746,;203554,1140,;203052,1274,;203723,1514,;203724,1560,;203343,1713,;203344,1800,;307203,2386,;307501,2456,;301707,2479,;905142,2520,
S93	LIMITED WILLOWBROOK S I COLL via VICTORY	S930094	1,1,:	308533,0,;308032,92,;306959,240,;203345,770,;203694,843,;805067,984,;200708,1014,;200710,1122,;200580,1200,;200586,1459,;201422,1560,;202022,1594,;202625,1635,;202025,1655,;202026,1688,;202027,1724,;202028,1749,;202029,1774,;203409,1799,;805167,2040,
